"","sim_num","time","rs","no","n_alive","n_kind","n_realist","n_selfish","vital.space","nf","Rep","fbs","fbsChar","init"
"4869","S1623",2000,4,0,42,42,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4872","S1624",2000,4,0,35,35,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4875","S1625",2000,4,0,43,43,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4878","S1626",2000,4,0,41,41,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4881","S1627",2000,4,0,44,44,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4884","S1628",2000,4,0,42,42,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4887","S1629",2000,4,0,43,43,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4890","S1630",2000,4,0,39,39,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4893","S1631",2000,4,0,37,37,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4896","S1632",2000,4,0,34,34,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4899","S1633",2000,4,0,43,43,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4902","S1634",2000,4,0,39,39,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4905","S1635",2000,4,0,38,38,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4908","S1636",2000,4,0,40,40,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4911","S1637",2000,4,0,40,40,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4914","S1638",2000,4,0,36,36,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4917","S1639",2000,4,0,41,41,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4920","S1640",2000,4,0,34,34,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4923","S1641",2000,4,0,38,38,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4926","S1642",2000,4,0,41,41,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4929","S1643",2000,4,0,38,38,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4932","S1644",2000,4,0,37,37,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4935","S1645",2000,4,0,38,38,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4938","S1646",2000,4,0,42,42,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4941","S1647",2000,4,0,43,43,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4944","S1648",2000,4,0,39,39,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4947","S1649",2000,4,0,41,41,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4950","S1650",2000,4,0,42,42,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4953","S1651",2000,4,0,41,41,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4956","S1652",2000,4,0,45,45,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4959","S1653",2000,4,0,43,43,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4962","S1654",2000,4,0,40,40,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4965","S1655",2000,4,0,38,38,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4968","S1656",2000,4,0,38,38,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4971","S1657",2000,4,0,37,37,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4974","S1658",2000,4,0,40,40,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4977","S1659",2000,4,0,40,40,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4980","S1660",2000,4,0,38,38,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4983","S1661",2000,4,0,37,37,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4986","S1662",2000,4,0,36,36,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4989","S1663",2000,4,0,38,38,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4992","S1664",2000,4,0,42,42,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4995","S1665",2000,4,0,37,37,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"4998","S1666",2000,4,0,45,45,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5001","S1667",2000,4,0,41,41,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5004","S1668",2000,4,0,38,38,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5007","S1669",2000,4,0,38,38,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5010","S1670",2000,4,0,38,38,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5013","S1671",2000,4,0,42,42,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5016","S1672",2000,4,0,36,36,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5019","S1673",2000,4,0,36,36,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5022","S1674",2000,4,0,40,40,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5025","S1675",2000,4,0,44,44,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5028","S1676",2000,4,0,34,34,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5031","S1677",2000,4,0,42,42,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5034","S1678",2000,4,0,43,43,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5037","S1679",2000,4,0,34,34,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5040","S1680",2000,4,0,36,36,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5043","S1681",2000,4,0,38,38,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5046","S1682",2000,4,0,42,42,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5049","S1683",2000,4,0,38,38,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5052","S1684",2000,4,0,39,39,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5055","S1685",2000,4,0,42,42,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5058","S1686",2000,4,0,36,36,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5061","S1687",2000,4,0,40,40,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5064","S1688",2000,4,0,41,41,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5067","S1689",2000,4,0,34,34,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5070","S1690",2000,4,0,40,40,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5073","S1691",2000,4,0,37,37,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5076","S1692",2000,4,0,42,42,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5079","S1693",2000,4,0,41,41,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5082","S1694",2000,4,0,36,36,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5085","S1695",2000,4,0,38,38,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5088","S1696",2000,4,0,37,37,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5091","S1697",2000,4,0,44,44,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5094","S1698",2000,4,0,36,36,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5097","S1699",2000,4,0,38,38,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5100","S1700",2000,4,0,42,42,0,0,0.923106497500961,11,0,1.375,"(11,4)","kind"
"5103","S1701",2000,5,0,73,73,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5106","S1702",2000,5,0,76,76,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5109","S1703",2000,5,0,79,79,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5112","S1704",2000,5,0,78,78,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5115","S1705",2000,5,0,77,77,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5118","S1706",2000,5,0,76,76,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5121","S1707",2000,5,0,76,76,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5124","S1708",2000,5,0,72,72,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5127","S1709",2000,5,0,77,77,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5130","S1710",2000,5,0,69,69,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5133","S1711",2000,5,0,76,76,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5136","S1712",2000,5,0,76,76,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5139","S1713",2000,5,0,66,66,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5142","S1714",2000,5,0,71,71,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5145","S1715",2000,5,0,73,73,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5148","S1716",2000,5,0,73,73,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5151","S1717",2000,5,0,75,75,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5154","S1718",2000,5,0,71,71,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5157","S1719",2000,5,0,76,76,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5160","S1720",2000,5,0,76,76,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5163","S1721",2000,5,0,75,75,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5166","S1722",2000,5,0,71,71,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5169","S1723",2000,5,0,78,78,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5172","S1724",2000,5,0,71,71,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5175","S1725",2000,5,0,75,75,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5178","S1726",2000,5,0,70,70,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5181","S1727",2000,5,0,74,74,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5184","S1728",2000,5,0,75,75,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5187","S1729",2000,5,0,75,75,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5190","S1730",2000,5,0,70,70,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5193","S1731",2000,5,0,76,76,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5196","S1732",2000,5,0,77,77,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5199","S1733",2000,5,0,77,77,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5202","S1734",2000,5,0,70,70,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5205","S1735",2000,5,0,77,77,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5208","S1736",2000,5,0,75,75,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5211","S1737",2000,5,0,63,63,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5214","S1738",2000,5,0,74,74,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5217","S1739",2000,5,0,73,73,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5220","S1740",2000,5,0,65,65,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5223","S1741",2000,5,0,67,67,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5226","S1742",2000,5,0,75,75,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5229","S1743",2000,5,0,74,74,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5232","S1744",2000,5,0,77,77,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5235","S1745",2000,5,0,75,75,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5238","S1746",2000,5,0,76,76,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5241","S1747",2000,5,0,68,68,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5244","S1748",2000,5,0,75,75,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5247","S1749",2000,5,0,76,76,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5250","S1750",2000,5,0,74,74,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5253","S1751",2000,5,0,72,72,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5256","S1752",2000,5,0,76,76,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5259","S1753",2000,5,0,70,70,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5262","S1754",2000,5,0,73,73,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5265","S1755",2000,5,0,73,73,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5268","S1756",2000,5,0,71,71,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5271","S1757",2000,5,0,68,68,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5274","S1758",2000,5,0,77,77,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5277","S1759",2000,5,0,69,69,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5280","S1760",2000,5,0,74,74,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5283","S1761",2000,5,0,78,78,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5286","S1762",2000,5,0,79,79,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5289","S1763",2000,5,0,75,75,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5292","S1764",2000,5,0,72,72,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5295","S1765",2000,5,0,74,74,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5298","S1766",2000,5,0,65,65,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5301","S1767",2000,5,0,66,66,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5304","S1768",2000,5,0,74,74,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5307","S1769",2000,5,0,76,76,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5310","S1770",2000,5,0,68,68,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5313","S1771",2000,5,0,68,68,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5316","S1772",2000,5,0,78,78,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5319","S1773",2000,5,0,73,73,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5322","S1774",2000,5,0,69,69,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5325","S1775",2000,5,0,78,78,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5328","S1776",2000,5,0,71,71,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5331","S1777",2000,5,0,76,76,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5334","S1778",2000,5,0,76,76,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5337","S1779",2000,5,0,75,75,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5340","S1780",2000,5,0,76,76,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5343","S1781",2000,5,0,74,74,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5346","S1782",2000,5,0,73,73,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5349","S1783",2000,5,0,75,75,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5352","S1784",2000,5,0,69,69,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5355","S1785",2000,5,0,82,82,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5358","S1786",2000,5,0,75,75,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5361","S1787",2000,5,0,73,73,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5364","S1788",2000,5,0,81,81,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5367","S1789",2000,5,0,67,67,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5370","S1790",2000,5,0,76,76,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5373","S1791",2000,5,0,72,72,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5376","S1792",2000,5,0,67,67,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5379","S1793",2000,5,0,81,81,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5382","S1794",2000,5,0,84,84,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5385","S1795",2000,5,0,68,68,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5388","S1796",2000,5,0,79,79,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5391","S1797",2000,5,0,77,77,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5394","S1798",2000,5,0,76,76,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5397","S1799",2000,5,0,83,83,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5400","S1800",2000,5,0,73,73,0,0,0.923106497500961,11,0,2.75,"(11,5)","kind"
"5403","S1801",2000,3,50,6,6,0,0,0.801230296039985,11,0,0.6875,"(11,3)","kind"
"5406","S1802",2000,3,50,11,11,0,0,0.793540945790081,11,0,0.6875,"(11,3)","kind"
"5409","S1803",2000,3,50,10,10,0,0,0.789696270665129,11,0,0.6875,"(11,3)","kind"
"5412","S1804",2000,3,50,8,8,0,0,0.788542868127643,11,0,0.6875,"(11,3)","kind"
"5415","S1805",2000,3,50,6,6,0,0,0.775086505190311,11,0,0.6875,"(11,3)","kind"
"5418","S1806",2000,3,50,5,5,0,0,0.783160322952711,11,0,0.6875,"(11,3)","kind"
"5421","S1807",2000,3,50,2,2,0,0,0.762014609765475,11,0,0.6875,"(11,3)","kind"
"5424","S1808",2000,3,50,9,9,0,0,0.808150711264898,11,0,0.6875,"(11,3)","kind"
"5427","S1809",2000,3,50,8,8,0,0,0.813533256439831,11,0,0.6875,"(11,3)","kind"
"5430","S1810",2000,3,50,4,4,0,0,0.787389465590158,11,0,0.6875,"(11,3)","kind"
"5433","S1811",2000,3,50,8,8,0,0,0.80238369857747,11,0,0.6875,"(11,3)","kind"
"5436","S1812",2000,3,50,6,6,0,0,0.797770088427528,11,0,0.6875,"(11,3)","kind"
"5439","S1813",2000,3,50,4,4,0,0,0.806228373702422,11,0,0.6875,"(11,3)","kind"
"5442","S1814",2000,3,50,6,6,0,0,0.765859284890427,11,0,0.6875,"(11,3)","kind"
"5445","S1815",2000,3,50,10,10,0,0,0.808535178777393,11,0,0.6875,"(11,3)","kind"
"5448","S1816",2000,3,50,8,8,0,0,0.768166089965398,11,0,0.6875,"(11,3)","kind"
"5451","S1817",2000,3,50,9,9,0,0,0.79277201076509,11,0,0.6875,"(11,3)","kind"
"5454","S1818",2000,3,50,8,8,0,0,0.804690503652441,11,0,0.6875,"(11,3)","kind"
"5457","S1819",2000,3,50,6,6,0,0,0.77124183006536,11,0,0.6875,"(11,3)","kind"
"5460","S1820",2000,3,50,7,7,0,0,0.779700115340254,11,0,0.6875,"(11,3)","kind"
"5463","S1821",2000,3,50,6,6,0,0,0.788927335640138,11,0,0.6875,"(11,3)","kind"
"5466","S1822",2000,3,50,5,5,0,0,0.773933102652826,11,0,0.6875,"(11,3)","kind"
"5469","S1823",2000,3,50,8,8,0,0,0.787004998077662,11,0,0.6875,"(11,3)","kind"
"5472","S1824",2000,3,50,9,9,0,0,0.796616685890042,11,0,0.6875,"(11,3)","kind"
"5475","S1825",2000,3,50,7,7,0,0,0.766628219915417,11,0,0.6875,"(11,3)","kind"
"5478","S1826",2000,3,50,8,8,0,0,0.776624375240292,11,0,0.6875,"(11,3)","kind"
"5481","S1827",2000,3,50,9,9,0,0,0.786620530565167,11,0,0.6875,"(11,3)","kind"
"5484","S1828",2000,3,50,7,7,0,0,0.797770088427528,11,0,0.6875,"(11,3)","kind"
"5487","S1829",2000,3,50,8,8,0,0,0.79123414071511,11,0,0.6875,"(11,3)","kind"
"5490","S1830",2000,3,50,10,10,0,0,0.825067281814687,11,0,0.6875,"(11,3)","kind"
"5493","S1831",2000,3,50,4,4,0,0,0.801230296039985,11,0,0.6875,"(11,3)","kind"
"5496","S1832",2000,3,50,8,8,0,0,0.788542868127643,11,0,0.6875,"(11,3)","kind"
"5499","S1833",2000,3,50,7,7,0,0,0.816993464052288,11,0,0.6875,"(11,3)","kind"
"5502","S1834",2000,3,50,11,11,0,0,0.797385620915033,11,0,0.6875,"(11,3)","kind"
"5505","S1835",2000,3,50,6,6,0,0,0.780853517877739,11,0,0.6875,"(11,3)","kind"
"5508","S1836",2000,3,50,5,5,0,0,0.787004998077662,11,0,0.6875,"(11,3)","kind"
"5511","S1837",2000,3,50,7,7,0,0,0.785851595540177,11,0,0.6875,"(11,3)","kind"
"5514","S1838",2000,3,50,6,6,0,0,0.800461361014994,11,0,0.6875,"(11,3)","kind"
"5517","S1839",2000,3,50,5,5,0,0,0.781237985390234,11,0,0.6875,"(11,3)","kind"
"5520","S1840",2000,3,50,9,9,0,0,0.803537101114956,11,0,0.6875,"(11,3)","kind"
"5523","S1841",2000,3,50,7,7,0,0,0.787773933102653,11,0,0.6875,"(11,3)","kind"
"5526","S1842",2000,3,50,3,3,0,0,0.795847750865052,11,0,0.6875,"(11,3)","kind"
"5529","S1843",2000,3,50,5,5,0,0,0.787004998077662,11,0,0.6875,"(11,3)","kind"
"5532","S1844",2000,3,50,5,5,0,0,0.77124183006536,11,0,0.6875,"(11,3)","kind"
"5535","S1845",2000,3,50,6,6,0,0,0.788542868127643,11,0,0.6875,"(11,3)","kind"
"5538","S1846",2000,3,50,7,7,0,0,0.796616685890042,11,0,0.6875,"(11,3)","kind"
"5541","S1847",2000,3,50,5,5,0,0,0.782006920415225,11,0,0.6875,"(11,3)","kind"
"5544","S1848",2000,3,50,7,7,0,0,0.780084582852749,11,0,0.6875,"(11,3)","kind"
"5547","S1849",2000,3,50,13,13,0,0,0.808535178777393,11,0,0.6875,"(11,3)","kind"
"5550","S1850",2000,3,50,3,3,0,0,0.773548635140331,11,0,0.6875,"(11,3)","kind"
"5553","S1851",2000,3,50,6,6,0,0,0.769703960015379,11,0,0.6875,"(11,3)","kind"
"5556","S1852",2000,3,50,8,8,0,0,0.799692425990004,11,0,0.6875,"(11,3)","kind"
"5559","S1853",2000,3,50,8,8,0,0,0.775470972702807,11,0,0.6875,"(11,3)","kind"
"5562","S1854",2000,3,50,4,4,0,0,0.799307958477509,11,0,0.6875,"(11,3)","kind"
"5565","S1855",2000,3,50,10,10,0,0,0.804306036139946,11,0,0.6875,"(11,3)","kind"
"5568","S1856",2000,3,50,8,8,0,0,0.759323337178008,11,0,0.6875,"(11,3)","kind"
"5571","S1857",2000,3,50,4,4,0,0,0.798923490965013,11,0,0.6875,"(11,3)","kind"
"5574","S1858",2000,3,50,6,6,0,0,0.783544790465206,11,0,0.6875,"(11,3)","kind"
"5577","S1859",2000,3,50,6,6,0,0,0.76316801230296,11,0,0.6875,"(11,3)","kind"
"5580","S1860",2000,3,50,3,3,0,0,0.784698193002691,11,0,0.6875,"(11,3)","kind"
"5583","S1861",2000,3,50,5,5,0,0,0.780084582852749,11,0,0.6875,"(11,3)","kind"
"5586","S1862",2000,3,50,6,6,0,0,0.788158400615148,11,0,0.6875,"(11,3)","kind"
"5589","S1863",2000,3,50,8,8,0,0,0.823529411764706,11,0,0.6875,"(11,3)","kind"
"5592","S1864",2000,3,50,7,7,0,0,0.776239907727797,11,0,0.6875,"(11,3)","kind"
"5595","S1865",2000,3,50,4,4,0,0,0.785851595540177,11,0,0.6875,"(11,3)","kind"
"5598","S1866",2000,3,50,5,5,0,0,0.793156478277586,11,0,0.6875,"(11,3)","kind"
"5601","S1867",2000,3,50,7,7,0,0,0.80161476355248,11,0,0.6875,"(11,3)","kind"
"5604","S1868",2000,3,50,8,8,0,0,0.800845828527489,11,0,0.6875,"(11,3)","kind"
"5607","S1869",2000,3,50,7,7,0,0,0.789696270665129,11,0,0.6875,"(11,3)","kind"
"5610","S1870",2000,3,50,7,7,0,0,0.784698193002691,11,0,0.6875,"(11,3)","kind"
"5613","S1871",2000,3,50,6,6,0,0,0.794309880815071,11,0,0.6875,"(11,3)","kind"
"5616","S1872",2000,3,50,5,5,0,0,0.794694348327566,11,0,0.6875,"(11,3)","kind"
"5619","S1873",2000,3,50,5,5,0,0,0.777393310265283,11,0,0.6875,"(11,3)","kind"
"5622","S1874",2000,3,50,8,8,0,0,0.801999231064975,11,0,0.6875,"(11,3)","kind"
"5625","S1875",2000,3,50,8,8,0,0,0.775470972702807,11,0,0.6875,"(11,3)","kind"
"5628","S1876",2000,3,50,12,12,0,0,0.788158400615148,11,0,0.6875,"(11,3)","kind"
"5631","S1877",2000,3,50,7,7,0,0,0.784698193002691,11,0,0.6875,"(11,3)","kind"
"5634","S1878",2000,3,50,6,6,0,0,0.797001153402538,11,0,0.6875,"(11,3)","kind"
"5637","S1879",2000,3,50,2,2,0,0,0.792387543252595,11,0,0.6875,"(11,3)","kind"
"5640","S1880",2000,3,50,7,7,0,0,0.803537101114956,11,0,0.6875,"(11,3)","kind"
"5643","S1881",2000,3,50,11,11,0,0,0.805074971164937,11,0,0.6875,"(11,3)","kind"
"5646","S1882",2000,3,50,6,6,0,0,0.782006920415225,11,0,0.6875,"(11,3)","kind"
"5649","S1883",2000,3,50,10,10,0,0,0.808919646289889,11,0,0.6875,"(11,3)","kind"
"5652","S1884",2000,3,50,6,6,0,0,0.785851595540177,11,0,0.6875,"(11,3)","kind"
"5655","S1885",2000,3,50,7,7,0,0,0.772395232602845,11,0,0.6875,"(11,3)","kind"
"5658","S1886",2000,3,50,3,3,0,0,0.787773933102653,11,0,0.6875,"(11,3)","kind"
"5661","S1887",2000,3,50,6,6,0,0,0.779700115340254,11,0,0.6875,"(11,3)","kind"
"5664","S1888",2000,3,50,3,3,0,0,0.799307958477509,11,0,0.6875,"(11,3)","kind"
"5667","S1889",2000,3,50,4,4,0,0,0.779700115340254,11,0,0.6875,"(11,3)","kind"
"5670","S1890",2000,3,50,7,7,0,0,0.775086505190311,11,0,0.6875,"(11,3)","kind"
"5673","S1891",2000,3,50,5,5,0,0,0.778162245290273,11,0,0.6875,"(11,3)","kind"
"5676","S1892",2000,3,50,6,6,0,0,0.790849673202614,11,0,0.6875,"(11,3)","kind"
"5679","S1893",2000,3,50,4,4,0,0,0.782006920415225,11,0,0.6875,"(11,3)","kind"
"5682","S1894",2000,3,50,7,7,0,0,0.778931180315263,11,0,0.6875,"(11,3)","kind"
"5685","S1895",2000,3,50,8,8,0,0,0.787004998077662,11,0,0.6875,"(11,3)","kind"
"5688","S1896",2000,3,50,7,7,0,0,0.778931180315263,11,0,0.6875,"(11,3)","kind"
"5691","S1897",2000,3,50,7,7,0,0,0.798923490965013,11,0,0.6875,"(11,3)","kind"
"5694","S1898",2000,3,50,6,6,0,0,0.798923490965013,11,0,0.6875,"(11,3)","kind"
