"","sim_num","time","rs","no","n_alive","n_kind","n_realist","n_selfish","vital.space","nf","Rep","fbs","fbsChar","init"
"84601","S120",2000,4,10,19,0,0,19,0.90157631680123,5,0,0.625,"(5,4)","self"
"84631","S121",2000,4,10,14,0,0,14,0.888888888888889,5,0,0.625,"(5,4)","self"
"84661","S122",2000,4,10,18,0,0,18,0.895040369088812,5,0,0.625,"(5,4)","self"
"84691","S123",2000,4,10,15,0,0,15,0.888888888888889,5,0,0.625,"(5,4)","self"
"84721","S124",2000,4,10,16,0,0,16,0.895809304113802,5,0,0.625,"(5,4)","self"
"84751","S125",2000,4,10,15,0,0,15,0.891580161476355,5,0,0.625,"(5,4)","self"
"84781","S126",2000,4,10,7,0,0,7,0.89042675893887,5,0,0.625,"(5,4)","self"
"84811","S127",2000,4,10,16,0,0,16,0.892349096501346,5,0,0.625,"(5,4)","self"
"84841","S128",2000,4,10,13,0,0,13,0.897347174163783,5,0,0.625,"(5,4)","self"
"84871","S129",2000,4,10,17,0,0,17,0.905420991926182,5,0,0.625,"(5,4)","self"
"84901","S130",2000,4,10,11,0,0,11,0.883506343713956,5,0,0.625,"(5,4)","self"
"84931","S131",2000,4,10,19,0,0,19,0.909265667051134,5,0,0.625,"(5,4)","self"
"84961","S132",2000,4,10,16,0,0,16,0.880046136101499,5,0,0.625,"(5,4)","self"
"84991","S133",2000,4,10,20,0,0,20,0.893886966551326,5,0,0.625,"(5,4)","self"
"85021","S134",2000,4,10,18,0,0,18,0.907727797001153,5,0,0.625,"(5,4)","self"
"85051","S135",2000,4,10,17,0,0,17,0.896578239138793,5,0,0.625,"(5,4)","self"
"85081","S136",2000,4,10,16,0,0,16,0.90080738177624,5,0,0.625,"(5,4)","self"
"85111","S137",2000,4,10,22,0,0,22,0.893502499038831,5,0,0.625,"(5,4)","self"
"85141","S138",2000,4,10,16,0,0,16,0.889657823913879,5,0,0.625,"(5,4)","self"
"85171","S139",2000,4,10,17,0,0,17,0.899653979238754,5,0,0.625,"(5,4)","self"
"85201","S140",2000,4,10,19,0,0,19,0.896578239138793,5,0,0.625,"(5,4)","self"
"85231","S141",2000,4,10,12,0,0,12,0.89196462898885,5,0,0.625,"(5,4)","self"
"85261","S142",2000,4,10,16,0,0,16,0.895424836601307,5,0,0.625,"(5,4)","self"
"85291","S143",2000,4,10,10,0,0,10,0.892733564013841,5,0,0.625,"(5,4)","self"
"85321","S144",2000,4,10,14,0,0,14,0.90003844675125,5,0,0.625,"(5,4)","self"
"85351","S145",2000,4,10,15,0,0,15,0.884275278738947,5,0,0.625,"(5,4)","self"
"85381","S146",2000,4,10,19,0,0,19,0.901191849288735,5,0,0.625,"(5,4)","self"
"85411","S147",2000,4,10,18,0,0,18,0.892733564013841,5,0,0.625,"(5,4)","self"
"85441","S148",2000,4,10,18,0,0,18,0.895040369088812,5,0,0.625,"(5,4)","self"
"85471","S149",2000,4,10,16,0,0,16,0.886966551326413,5,0,0.625,"(5,4)","self"
"85501","S150",2000,4,10,19,0,0,19,0.888888888888889,5,0,0.625,"(5,4)","self"
"85531","S151",2000,4,10,18,0,0,18,0.904267589388697,5,0,0.625,"(5,4)","self"
"85561","S152",2000,4,10,14,0,0,14,0.896193771626298,5,0,0.625,"(5,4)","self"
"85591","S153",2000,4,10,18,0,0,18,0.887351018838908,5,0,0.625,"(5,4)","self"
"85621","S154",2000,4,10,18,0,0,18,0.892733564013841,5,0,0.625,"(5,4)","self"
"85651","S155",2000,4,10,18,0,0,18,0.907343329488658,5,0,0.625,"(5,4)","self"
"85681","S156",2000,4,10,17,0,0,17,0.90003844675125,5,0,0.625,"(5,4)","self"
"85711","S157",2000,4,10,13,0,0,13,0.889273356401384,5,0,0.625,"(5,4)","self"
"85741","S158",2000,4,10,15,0,0,15,0.894271434063822,5,0,0.625,"(5,4)","self"
"85771","S159",2000,4,10,15,0,0,15,0.895424836601307,5,0,0.625,"(5,4)","self"
"85801","S160",2000,4,10,16,0,0,16,0.90157631680123,5,0,0.625,"(5,4)","self"
"85831","S161",2000,4,10,13,0,0,13,0.903883121876201,5,0,0.625,"(5,4)","self"
"85861","S162",2000,4,10,16,0,0,16,0.893886966551326,5,0,0.625,"(5,4)","self"
"85891","S163",2000,4,10,19,0,0,19,0.901960784313726,5,0,0.625,"(5,4)","self"
"85921","S164",2000,4,10,13,0,0,13,0.900422914263745,5,0,0.625,"(5,4)","self"
"85951","S165",2000,4,10,15,0,0,15,0.890042291426374,5,0,0.625,"(5,4)","self"
"85981","S166",2000,4,10,17,0,0,17,0.893502499038831,5,0,0.625,"(5,4)","self"
"86011","S167",2000,4,10,14,0,0,14,0.898500576701269,5,0,0.625,"(5,4)","self"
"86041","S168",2000,4,10,12,0,0,12,0.893502499038831,5,0,0.625,"(5,4)","self"
"86071","S169",2000,4,10,17,0,0,17,0.894271434063822,5,0,0.625,"(5,4)","self"
"86101","S170",2000,4,10,14,0,0,14,0.890811226451365,5,0,0.625,"(5,4)","self"
"86131","S171",2000,4,10,16,0,0,16,0.90080738177624,5,0,0.625,"(5,4)","self"
"86161","S172",2000,4,10,17,0,0,17,0.895424836601307,5,0,0.625,"(5,4)","self"
"86191","S173",2000,4,10,17,0,0,17,0.894655901576317,5,0,0.625,"(5,4)","self"
"86221","S174",2000,4,10,19,0,0,19,0.892349096501346,5,0,0.625,"(5,4)","self"
"86251","S175",2000,4,10,14,0,0,14,0.897347174163783,5,0,0.625,"(5,4)","self"
"86281","S176",2000,4,10,16,0,0,16,0.894271434063822,5,0,0.625,"(5,4)","self"
"86311","S177",2000,4,10,13,0,0,13,0.889273356401384,5,0,0.625,"(5,4)","self"
"86341","S178",2000,4,10,15,0,0,15,0.893118031526336,5,0,0.625,"(5,4)","self"
"86371","S179",2000,4,10,17,0,0,17,0.899653979238754,5,0,0.625,"(5,4)","self"
"86401","S180",2000,4,10,16,0,0,16,0.890811226451365,5,0,0.625,"(5,4)","self"
"86431","S181",2000,4,10,14,0,0,14,0.893502499038831,5,0,0.625,"(5,4)","self"
"86461","S182",2000,4,10,14,0,0,14,0.892349096501346,5,0,0.625,"(5,4)","self"
"86491","S183",2000,4,10,17,0,0,17,0.89042675893887,5,0,0.625,"(5,4)","self"
"86521","S184",2000,4,10,18,0,0,18,0.898116109188774,5,0,0.625,"(5,4)","self"
"86551","S185",2000,4,10,14,0,0,14,0.897731641676278,5,0,0.625,"(5,4)","self"
"86581","S186",2000,4,10,12,0,0,12,0.894271434063822,5,0,0.625,"(5,4)","self"
"86611","S187",2000,4,10,16,0,0,16,0.886582083813918,5,0,0.625,"(5,4)","self"
"86641","S188",2000,4,10,14,0,0,14,0.895809304113802,5,0,0.625,"(5,4)","self"
"86671","S189",2000,4,10,14,0,0,14,0.89119569396386,5,0,0.625,"(5,4)","self"
"86701","S190",2000,4,10,13,0,0,13,0.903114186851211,5,0,0.625,"(5,4)","self"
"86731","S191",2000,4,10,16,0,0,16,0.895424836601307,5,0,0.625,"(5,4)","self"
"86761","S192",2000,4,10,17,0,0,17,0.898500576701269,5,0,0.625,"(5,4)","self"
"86791","S193",2000,4,10,18,0,0,18,0.898885044213764,5,0,0.625,"(5,4)","self"
"86821","S194",2000,4,10,16,0,0,16,0.894655901576317,5,0,0.625,"(5,4)","self"
"86851","S195",2000,4,10,17,0,0,17,0.889273356401384,5,0,0.625,"(5,4)","self"
"86881","S196",2000,4,10,14,0,0,14,0.892733564013841,5,0,0.625,"(5,4)","self"
"86911","S197",2000,4,10,17,0,0,17,0.898500576701269,5,0,0.625,"(5,4)","self"
"86941","S198",2000,4,10,13,0,0,13,0.902345251826221,5,0,0.625,"(5,4)","self"
"86971","S199",2000,4,10,17,0,0,17,0.903883121876201,5,0,0.625,"(5,4)","self"
"87001","S200",2000,4,10,19,0,0,19,0.896962706651288,5,0,0.625,"(5,4)","self"
"87031","S201",2000,5,10,34,0,0,34,0.885044213763937,5,0,1.25,"(5,5)","self"
"87061","S202",2000,5,10,37,0,0,37,0.886197616301423,5,0,1.25,"(5,5)","self"
"87091","S203",2000,5,10,37,0,0,37,0.906189926951173,5,0,1.25,"(5,5)","self"
"87121","S204",2000,5,10,33,0,0,33,0.895424836601307,5,0,1.25,"(5,5)","self"
"87151","S205",2000,5,10,38,0,0,38,0.893502499038831,5,0,1.25,"(5,5)","self"
"87181","S206",2000,5,10,36,0,0,36,0.893118031526336,5,0,1.25,"(5,5)","self"
"87211","S207",2000,5,10,32,0,0,32,0.90003844675125,5,0,1.25,"(5,5)","self"
"87241","S208",2000,5,10,34,0,0,34,0.898885044213764,5,0,1.25,"(5,5)","self"
"87271","S209",2000,5,10,38,0,0,38,0.894271434063822,5,0,1.25,"(5,5)","self"
"87301","S210",2000,5,10,32,0,0,32,0.887735486351403,5,0,1.25,"(5,5)","self"
"87331","S211",2000,5,10,35,0,0,35,0.893502499038831,5,0,1.25,"(5,5)","self"
"87361","S212",2000,5,10,34,0,0,34,0.886966551326413,5,0,1.25,"(5,5)","self"
"87391","S213",2000,5,10,34,0,0,34,0.906574394463668,5,0,1.25,"(5,5)","self"
"87421","S214",2000,5,10,38,0,0,38,0.89119569396386,5,0,1.25,"(5,5)","self"
"87451","S215",2000,5,10,37,0,0,37,0.90080738177624,5,0,1.25,"(5,5)","self"
"87481","S216",2000,5,10,32,0,0,32,0.89196462898885,5,0,1.25,"(5,5)","self"
"87511","S217",2000,5,10,34,0,0,34,0.904267589388697,5,0,1.25,"(5,5)","self"
"87541","S218",2000,5,10,33,0,0,33,0.89042675893887,5,0,1.25,"(5,5)","self"
"87571","S219",2000,5,10,34,0,0,34,0.89196462898885,5,0,1.25,"(5,5)","self"
"87601","S220",2000,5,10,33,0,0,33,0.901191849288735,5,0,1.25,"(5,5)","self"
"87631","S221",2000,5,10,34,0,0,34,0.898885044213764,5,0,1.25,"(5,5)","self"
"87661","S222",2000,5,10,35,0,0,35,0.888119953863899,5,0,1.25,"(5,5)","self"
"87691","S223",2000,5,10,40,0,0,40,0.898116109188774,5,0,1.25,"(5,5)","self"
"87721","S224",2000,5,10,37,0,0,37,0.896578239138793,5,0,1.25,"(5,5)","self"
"87751","S225",2000,5,10,32,0,0,32,0.903498654363706,5,0,1.25,"(5,5)","self"
"87781","S226",2000,5,10,28,0,0,28,0.899653979238754,5,0,1.25,"(5,5)","self"
"87811","S227",2000,5,10,36,0,0,36,0.897731641676278,5,0,1.25,"(5,5)","self"
"87841","S228",2000,5,10,32,0,0,32,0.888504421376394,5,0,1.25,"(5,5)","self"
"87871","S229",2000,5,10,31,0,0,31,0.90003844675125,5,0,1.25,"(5,5)","self"
"87901","S230",2000,5,10,30,0,0,30,0.903883121876201,5,0,1.25,"(5,5)","self"
"87931","S231",2000,5,10,36,0,0,36,0.893502499038831,5,0,1.25,"(5,5)","self"
"87961","S232",2000,5,10,37,0,0,37,0.89119569396386,5,0,1.25,"(5,5)","self"
"87991","S233",2000,5,10,34,0,0,34,0.896578239138793,5,0,1.25,"(5,5)","self"
"88021","S234",2000,5,10,34,0,0,34,0.89119569396386,5,0,1.25,"(5,5)","self"
"88051","S235",2000,5,10,37,0,0,37,0.901191849288735,5,0,1.25,"(5,5)","self"
"88081","S236",2000,5,10,30,0,0,30,0.895424836601307,5,0,1.25,"(5,5)","self"
"88111","S237",2000,5,10,40,0,0,40,0.896193771626298,5,0,1.25,"(5,5)","self"
"88141","S238",2000,5,10,35,0,0,35,0.888119953863899,5,0,1.25,"(5,5)","self"
"88171","S239",2000,5,10,35,0,0,35,0.893118031526336,5,0,1.25,"(5,5)","self"
"88201","S240",2000,5,10,38,0,0,38,0.894271434063822,5,0,1.25,"(5,5)","self"
"88231","S241",2000,5,10,33,0,0,33,0.888888888888889,5,0,1.25,"(5,5)","self"
"88261","S242",2000,5,10,32,0,0,32,0.903498654363706,5,0,1.25,"(5,5)","self"
"88291","S243",2000,5,10,31,0,0,31,0.895424836601307,5,0,1.25,"(5,5)","self"
"88321","S244",2000,5,10,37,0,0,37,0.892733564013841,5,0,1.25,"(5,5)","self"
"88351","S245",2000,5,10,33,0,0,33,0.892733564013841,5,0,1.25,"(5,5)","self"
"88381","S246",2000,5,10,34,0,0,34,0.898500576701269,5,0,1.25,"(5,5)","self"
"88411","S247",2000,5,10,29,0,0,29,0.887351018838908,5,0,1.25,"(5,5)","self"
"88441","S248",2000,5,10,38,0,0,38,0.898116109188774,5,0,1.25,"(5,5)","self"
"88471","S249",2000,5,10,34,0,0,34,0.90003844675125,5,0,1.25,"(5,5)","self"
"88501","S250",2000,5,10,32,0,0,32,0.889657823913879,5,0,1.25,"(5,5)","self"
"88531","S251",2000,5,10,33,0,0,33,0.895424836601307,5,0,1.25,"(5,5)","self"
"88561","S252",2000,5,10,34,0,0,34,0.884659746251442,5,0,1.25,"(5,5)","self"
"88591","S253",2000,5,10,29,0,0,29,0.887735486351403,5,0,1.25,"(5,5)","self"
"88621","S254",2000,5,10,36,0,0,36,0.892733564013841,5,0,1.25,"(5,5)","self"
"88651","S255",2000,5,10,35,0,0,35,0.898116109188774,5,0,1.25,"(5,5)","self"
"88681","S256",2000,5,10,36,0,0,36,0.89119569396386,5,0,1.25,"(5,5)","self"
"88711","S257",2000,5,10,35,0,0,35,0.892349096501346,5,0,1.25,"(5,5)","self"
"88741","S258",2000,5,10,34,0,0,34,0.901960784313726,5,0,1.25,"(5,5)","self"
"88771","S259",2000,5,10,34,0,0,34,0.895040369088812,5,0,1.25,"(5,5)","self"
"88801","S260",2000,5,10,36,0,0,36,0.889273356401384,5,0,1.25,"(5,5)","self"
"88831","S261",2000,5,10,34,0,0,34,0.89042675893887,5,0,1.25,"(5,5)","self"
"88861","S262",2000,5,10,38,0,0,38,0.899653979238754,5,0,1.25,"(5,5)","self"
"88891","S263",2000,5,10,34,0,0,34,0.90080738177624,5,0,1.25,"(5,5)","self"
"88921","S264",2000,5,10,32,0,0,32,0.896578239138793,5,0,1.25,"(5,5)","self"
"88951","S265",2000,5,10,35,0,0,35,0.895424836601307,5,0,1.25,"(5,5)","self"
"88981","S266",2000,5,10,31,0,0,31,0.892349096501346,5,0,1.25,"(5,5)","self"
"89011","S267",2000,5,10,29,0,0,29,0.888504421376394,5,0,1.25,"(5,5)","self"
"89041","S268",2000,5,10,35,0,0,35,0.898116109188774,5,0,1.25,"(5,5)","self"
"89071","S269",2000,5,10,35,0,0,35,0.880430603613995,5,0,1.25,"(5,5)","self"
"89101","S270",2000,5,10,37,0,0,37,0.897731641676278,5,0,1.25,"(5,5)","self"
"89131","S271",2000,5,10,35,0,0,35,0.888888888888889,5,0,1.25,"(5,5)","self"
"89161","S272",2000,5,10,25,0,0,25,0.885428681276432,5,0,1.25,"(5,5)","self"
"89191","S273",2000,5,10,32,0,0,32,0.885813148788927,5,0,1.25,"(5,5)","self"
"89221","S274",2000,5,10,31,0,0,31,0.892349096501346,5,0,1.25,"(5,5)","self"
"89251","S275",2000,5,10,29,0,0,29,0.890042291426374,5,0,1.25,"(5,5)","self"
"89281","S276",2000,5,10,36,0,0,36,0.885044213763937,5,0,1.25,"(5,5)","self"
"89311","S277",2000,5,10,38,0,0,38,0.899269511726259,5,0,1.25,"(5,5)","self"
"89341","S278",2000,5,10,28,0,0,28,0.888888888888889,5,0,1.25,"(5,5)","self"
"89371","S279",2000,5,10,33,0,0,33,0.885813148788927,5,0,1.25,"(5,5)","self"
"89401","S280",2000,5,10,37,0,0,37,0.893886966551326,5,0,1.25,"(5,5)","self"
"89431","S281",2000,5,10,36,0,0,36,0.897731641676278,5,0,1.25,"(5,5)","self"
"89461","S282",2000,5,10,35,0,0,35,0.895040369088812,5,0,1.25,"(5,5)","self"
"89491","S283",2000,5,10,31,0,0,31,0.889657823913879,5,0,1.25,"(5,5)","self"
"89521","S284",2000,5,10,33,0,0,33,0.894271434063822,5,0,1.25,"(5,5)","self"
"89551","S285",2000,5,10,30,0,0,30,0.893502499038831,5,0,1.25,"(5,5)","self"
"89581","S286",2000,5,10,28,0,0,28,0.892349096501346,5,0,1.25,"(5,5)","self"
"89611","S287",2000,5,10,29,0,0,29,0.890811226451365,5,0,1.25,"(5,5)","self"
"89641","S288",2000,5,10,36,0,0,36,0.897347174163783,5,0,1.25,"(5,5)","self"
"89671","S289",2000,5,10,37,0,0,37,0.891580161476355,5,0,1.25,"(5,5)","self"
"89701","S290",2000,5,10,36,0,0,36,0.90157631680123,5,0,1.25,"(5,5)","self"
"89731","S291",2000,5,10,31,0,0,31,0.898116109188774,5,0,1.25,"(5,5)","self"
"89761","S292",2000,5,10,35,0,0,35,0.890042291426374,5,0,1.25,"(5,5)","self"
"89791","S293",2000,5,10,34,0,0,34,0.89042675893887,5,0,1.25,"(5,5)","self"
"89821","S294",2000,5,10,34,0,0,34,0.887735486351403,5,0,1.25,"(5,5)","self"
"89851","S295",2000,5,10,32,0,0,32,0.887735486351403,5,0,1.25,"(5,5)","self"
"89881","S296",2000,5,10,36,0,0,36,0.898500576701269,5,0,1.25,"(5,5)","self"
"89911","S297",2000,5,10,37,0,0,37,0.90157631680123,5,0,1.25,"(5,5)","self"
"89941","S298",2000,5,10,34,0,0,34,0.88158400615148,5,0,1.25,"(5,5)","self"
"89971","S299",2000,5,10,31,0,0,31,0.892733564013841,5,0,1.25,"(5,5)","self"
"90001","S300",2000,5,10,35,0,0,35,0.893502499038831,5,0,1.25,"(5,5)","self"
"90031","S301",2000,3,20,5,0,0,5,0.865051903114187,5,0,0.3125,"(5,3)","self"
"90061","S302",2000,3,20,3,0,0,3,0.87043444828912,5,0,0.3125,"(5,3)","self"
"90091","S303",2000,3,20,6,0,0,6,0.865051903114187,5,0,0.3125,"(5,3)","self"
"90121","S304",2000,3,20,4,0,0,4,0.878123798539023,5,0,0.3125,"(5,3)","self"
"90151","S305",2000,3,20,9,0,0,9,0.855440215301807,5,0,0.3125,"(5,3)","self"
"90181","S306",2000,3,20,4,0,0,4,0.866589773164168,5,0,0.3125,"(5,3)","self"
"90211","S307",2000,3,20,6,0,0,6,0.857362552864283,5,0,0.3125,"(5,3)","self"
"90241","S308",2000,3,20,5,0,0,5,0.868896578239139,5,0,0.3125,"(5,3)","self"
"90271","S309",2000,3,20,6,0,0,6,0.877739331026528,5,0,0.3125,"(5,3)","self"
"90301","S310",2000,3,20,4,0,0,4,0.860438292964245,5,0,0.3125,"(5,3)","self"
"90331","S311",2000,3,20,2,0,0,2,0.868512110726644,5,0,0.3125,"(5,3)","self"
"90361","S312",2000,3,20,5,0,0,5,0.867358708189158,5,0,0.3125,"(5,3)","self"
"90391","S313",2000,3,20,4,0,0,4,0.861976163014225,5,0,0.3125,"(5,3)","self"
"90421","S314",2000,3,20,5,0,0,5,0.860053825451749,5,0,0.3125,"(5,3)","self"
"90451","S315",2000,3,20,4,0,0,4,0.856978085351788,5,0,0.3125,"(5,3)","self"
"90481","S316",2000,3,20,4,0,0,4,0.862360630526721,5,0,0.3125,"(5,3)","self"
"90511","S317",2000,3,20,3,0,0,3,0.870818915801615,5,0,0.3125,"(5,3)","self"
"90541","S318",2000,3,20,5,0,0,5,0.873510188389081,5,0,0.3125,"(5,3)","self"
"90571","S319",2000,3,20,2,0,0,2,0.858515955401769,5,0,0.3125,"(5,3)","self"
"90601","S320",2000,3,20,6,0,0,6,0.864282968089196,5,0,0.3125,"(5,3)","self"
"90631","S321",2000,3,20,5,0,0,5,0.86159169550173,5,0,0.3125,"(5,3)","self"
"90661","S322",2000,3,20,8,0,0,8,0.881199538638985,5,0,0.3125,"(5,3)","self"
"90691","S323",2000,3,20,3,0,0,3,0.869665513264129,5,0,0.3125,"(5,3)","self"
"90721","S324",2000,3,20,5,0,0,5,0.872741253364091,5,0,0.3125,"(5,3)","self"
"90751","S325",2000,3,20,5,0,0,5,0.868896578239139,5,0,0.3125,"(5,3)","self"
"90781","S326",2000,3,20,5,0,0,5,0.868512110726644,5,0,0.3125,"(5,3)","self"
"90811","S327",2000,3,20,6,0,0,6,0.869665513264129,5,0,0.3125,"(5,3)","self"
"90841","S328",2000,3,20,6,0,0,6,0.861976163014225,5,0,0.3125,"(5,3)","self"
"90871","S329",2000,3,20,11,0,0,11,0.881199538638985,5,0,0.3125,"(5,3)","self"
"90901","S330",2000,3,20,5,0,0,5,0.858900422914264,5,0,0.3125,"(5,3)","self"
"90931","S331",2000,3,20,6,0,0,6,0.856978085351788,5,0,0.3125,"(5,3)","self"
"90961","S332",2000,3,20,6,0,0,6,0.86082276047674,5,0,0.3125,"(5,3)","self"
"90991","S333",2000,3,20,4,0,0,4,0.87120338331411,5,0,0.3125,"(5,3)","self"
"91021","S334",2000,3,20,5,0,0,5,0.869665513264129,5,0,0.3125,"(5,3)","self"
"91051","S335",2000,3,20,6,0,0,6,0.869665513264129,5,0,0.3125,"(5,3)","self"
"91081","S336",2000,3,20,2,0,0,2,0.857747020376778,5,0,0.3125,"(5,3)","self"
"91111","S337",2000,3,20,4,0,0,4,0.874279123414072,5,0,0.3125,"(5,3)","self"
"91141","S338",2000,3,20,3,0,0,3,0.862360630526721,5,0,0.3125,"(5,3)","self"
"91171","S339",2000,3,20,3,0,0,3,0.857747020376778,5,0,0.3125,"(5,3)","self"
"91201","S340",2000,3,20,6,0,0,6,0.854286812764321,5,0,0.3125,"(5,3)","self"
"91231","S341",2000,3,20,3,0,0,3,0.858131487889273,5,0,0.3125,"(5,3)","self"
"91261","S342",2000,3,20,5,0,0,5,0.847750865051903,5,0,0.3125,"(5,3)","self"
"91291","S343",2000,3,20,4,0,0,4,0.875816993464052,5,0,0.3125,"(5,3)","self"
"91321","S344",2000,3,20,4,0,0,4,0.868512110726644,5,0,0.3125,"(5,3)","self"
"91351","S345",2000,3,20,3,0,0,3,0.862360630526721,5,0,0.3125,"(5,3)","self"
"91381","S346",2000,3,20,5,0,0,5,0.866205305651672,5,0,0.3125,"(5,3)","self"
"91411","S347",2000,3,20,6,0,0,6,0.882737408688966,5,0,0.3125,"(5,3)","self"
"91441","S348",2000,3,20,4,0,0,4,0.875432525951557,5,0,0.3125,"(5,3)","self"
"91471","S349",2000,3,20,6,0,0,6,0.863898500576701,5,0,0.3125,"(5,3)","self"
"91501","S350",2000,3,20,5,0,0,5,0.877739331026528,5,0,0.3125,"(5,3)","self"
"91531","S351",2000,3,20,4,0,0,4,0.858131487889273,5,0,0.3125,"(5,3)","self"
"91561","S352",2000,3,20,4,0,0,4,0.878892733564014,5,0,0.3125,"(5,3)","self"
"91591","S353",2000,3,20,4,0,0,4,0.870818915801615,5,0,0.3125,"(5,3)","self"
"91621","S354",2000,3,20,4,0,0,4,0.864667435601692,5,0,0.3125,"(5,3)","self"
"91651","S355",2000,3,20,3,0,0,3,0.863129565551711,5,0,0.3125,"(5,3)","self"
"91681","S356",2000,3,20,7,0,0,7,0.8719723183391,5,0,0.3125,"(5,3)","self"
"91711","S357",2000,3,20,6,0,0,6,0.875432525951557,5,0,0.3125,"(5,3)","self"
"91741","S358",2000,3,20,4,0,0,4,0.858900422914264,5,0,0.3125,"(5,3)","self"
"91771","S359",2000,3,20,7,0,0,7,0.875816993464052,5,0,0.3125,"(5,3)","self"
"91801","S360",2000,3,20,2,0,0,2,0.871587850826605,5,0,0.3125,"(5,3)","self"
"91831","S361",2000,3,20,2,0,0,2,0.855440215301807,5,0,0.3125,"(5,3)","self"
"91861","S362",2000,3,20,3,0,0,3,0.856209150326797,5,0,0.3125,"(5,3)","self"
"91891","S363",2000,3,20,2,0,0,2,0.858515955401769,5,0,0.3125,"(5,3)","self"
"91921","S364",2000,3,20,4,0,0,4,0.866205305651672,5,0,0.3125,"(5,3)","self"
"91951","S365",2000,3,20,4,0,0,4,0.860438292964245,5,0,0.3125,"(5,3)","self"
"91981","S366",2000,3,20,3,0,0,3,0.882352941176471,5,0,0.3125,"(5,3)","self"
"92011","S367",2000,3,20,7,0,0,7,0.86159169550173,5,0,0.3125,"(5,3)","self"
"92041","S368",2000,3,20,7,0,0,7,0.861976163014225,5,0,0.3125,"(5,3)","self"
"92071","S369",2000,3,20,3,0,0,3,0.86082276047674,5,0,0.3125,"(5,3)","self"
"92101","S370",2000,3,20,3,0,0,3,0.862745098039216,5,0,0.3125,"(5,3)","self"
"92131","S371",2000,3,20,2,0,0,2,0.860053825451749,5,0,0.3125,"(5,3)","self"
"92161","S372",2000,3,20,5,0,0,5,0.879661668589004,5,0,0.3125,"(5,3)","self"
"92191","S373",2000,3,20,3,0,0,3,0.868127643214148,5,0,0.3125,"(5,3)","self"
"92221","S374",2000,3,20,6,0,0,6,0.870818915801615,5,0,0.3125,"(5,3)","self"
"92251","S375",2000,3,20,5,0,0,5,0.881968473663975,5,0,0.3125,"(5,3)","self"
"92281","S376",2000,3,20,4,0,0,4,0.866205305651672,5,0,0.3125,"(5,3)","self"
"92311","S377",2000,3,20,6,0,0,6,0.86159169550173,5,0,0.3125,"(5,3)","self"
"92341","S378",2000,3,20,4,0,0,4,0.86159169550173,5,0,0.3125,"(5,3)","self"
"92371","S379",2000,3,20,2,0,0,2,0.852748942714341,5,0,0.3125,"(5,3)","self"
"92401","S380",2000,3,20,4,0,0,4,0.870818915801615,5,0,0.3125,"(5,3)","self"
"92431","S381",2000,3,20,5,0,0,5,0.871587850826605,5,0,0.3125,"(5,3)","self"
"92461","S382",2000,3,20,4,0,0,4,0.872356785851596,5,0,0.3125,"(5,3)","self"
"92491","S383",2000,3,20,7,0,0,7,0.87120338331411,5,0,0.3125,"(5,3)","self"
"92521","S384",2000,3,20,4,0,0,4,0.859669357939254,5,0,0.3125,"(5,3)","self"
"92551","S385",2000,3,20,3,0,0,3,0.856209150326797,5,0,0.3125,"(5,3)","self"
"92581","S386",2000,3,20,7,0,0,7,0.871587850826605,5,0,0.3125,"(5,3)","self"
"92611","S387",2000,3,20,2,0,0,2,0.868512110726644,5,0,0.3125,"(5,3)","self"
"92641","S388",2000,3,20,7,0,0,7,0.871587850826605,5,0,0.3125,"(5,3)","self"
"92671","S389",2000,3,20,7,0,0,7,0.857362552864283,5,0,0.3125,"(5,3)","self"
"92701","S390",2000,3,20,3,0,0,3,0.873894655901576,5,0,0.3125,"(5,3)","self"
"92731","S391",2000,3,20,5,0,0,5,0.868512110726644,5,0,0.3125,"(5,3)","self"
"92761","S392",2000,3,20,3,0,0,3,0.858900422914264,5,0,0.3125,"(5,3)","self"
"92791","S393",2000,3,20,6,0,0,6,0.865436370626682,5,0,0.3125,"(5,3)","self"
"92821","S394",2000,3,20,6,0,0,6,0.873510188389081,5,0,0.3125,"(5,3)","self"
"92851","S395",2000,3,20,6,0,0,6,0.860053825451749,5,0,0.3125,"(5,3)","self"
"92881","S396",2000,3,20,6,0,0,6,0.860053825451749,5,0,0.3125,"(5,3)","self"
"92911","S397",2000,3,20,6,0,0,6,0.856978085351788,5,0,0.3125,"(5,3)","self"
"92941","S398",2000,3,20,5,0,0,5,0.868896578239139,5,0,0.3125,"(5,3)","self"
"92971","S399",2000,3,20,6,0,0,6,0.862360630526721,5,0,0.3125,"(5,3)","self"
"93001","S400",2000,3,20,3,0,0,3,0.868896578239139,5,0,0.3125,"(5,3)","self"
"93031","S401",2000,4,20,11,0,0,11,0.864667435601692,5,0,0.625,"(5,4)","self"
"93061","S402",2000,4,20,12,0,0,12,0.859284890426759,5,0,0.625,"(5,4)","self"
"93091","S403",2000,4,20,14,0,0,14,0.858900422914264,5,0,0.625,"(5,4)","self"
"93121","S404",2000,4,20,18,0,0,18,0.875432525951557,5,0,0.625,"(5,4)","self"
"93151","S405",2000,4,20,14,0,0,14,0.864667435601692,5,0,0.625,"(5,4)","self"
"93181","S406",2000,4,20,14,0,0,14,0.869281045751634,5,0,0.625,"(5,4)","self"
"93211","S407",2000,4,20,13,0,0,13,0.854671280276817,5,0,0.625,"(5,4)","self"
