0
--------------------------------------------------------
The world settings      : 
Torus world             : No
Num Agents              : 100
Num Obstacles           : 10
Percent of free space   : 0
--------------------------------------------------------
The adaptive & perceptive settings: 
agent-coop     : yes
Adapt to obstacle       : yes
Attention distance      : 9
Attention angle         : 120
Attention resolution    : 9
Head tolerance          : 45
--------------------------------------------------------
The energy settings     : 
Energy maximum of agent : 200
Number of initial fruits: 4
Fruit sharing           : 5
Fruit's generating speed: 3
--------------------------------------------------------
Agents Behaviour Settings : 
Agents Initial behavior :selfish
Memory       : yes
--------------------------------------------------------
sim_num 	 time 	 rs 	 no 	 n_alive 	 n_kind 	 n_realist 	 n_selfish 	 vital-space 	 nf 	 Rep
S2036	0	5	10	100	0	0	100	0.895040369088812	17	0
S2036	1000	5	10	82	0	0	82	0.895040369088812	17	0
S2036	2000	5	10	76	0	0	76	0.895040369088812	17	0
S2037	0	5	10	100	0	0	100	0.9127258746635909	17	0
S2037	1000	5	10	82	0	0	82	0.9127258746635909	17	0
S2037	2000	5	10	79	0	0	79	0.9127258746635909	17	0
S2038	0	5	10	100	0	0	100	0.8965782391387928	17	0
S2038	1000	5	10	84	0	0	84	0.8965782391387928	17	0
S2038	2000	5	10	80	0	0	80	0.8965782391387928	17	0
S2039	0	5	10	100	0	0	100	0.8900422914263745	17	0
S2039	1000	5	10	86	0	0	86	0.8900422914263745	17	0
S2039	2000	5	10	82	0	0	82	0.8900422914263745	17	0
S2040	0	5	10	100	0	0	100	0.8881199538638985	17	0
S2040	1000	5	10	87	0	0	87	0.8881199538638985	17	0
S2040	2000	5	10	76	0	0	76	0.8881199538638985	17	0
S2041	0	5	10	100	0	0	100	0.8861976163014226	17	0
S2041	1000	5	10	71	0	0	71	0.8861976163014226	17	0
S2041	2000	5	10	67	0	0	67	0.8861976163014226	17	0
S2042	0	5	10	100	0	0	100	0.8823529411764706	17	0
S2042	1000	5	10	64	0	0	64	0.8823529411764706	17	0
S2042	2000	5	10	60	0	0	60	0.8823529411764706	17	0
S2043	0	5	10	100	0	0	100	0.896962706651288	17	0
S2043	1000	5	10	77	0	0	77	0.896962706651288	17	0
S2043	2000	5	10	75	0	0	75	0.896962706651288	17	0
S2044	0	5	10	100	0	0	100	0.8927335640138409	17	0
S2044	1000	5	10	82	0	0	82	0.8927335640138409	17	0
S2044	2000	5	10	78	0	0	78	0.8927335640138409	17	0
S2045	0	5	10	100	0	0	100	0.8873510188389081	17	0
S2045	1000	5	10	86	0	0	86	0.8873510188389081	17	0
S2045	2000	5	10	79	0	0	79	0.8873510188389081	17	0
S2046	0	5	10	100	0	0	100	0.8965782391387928	17	0
S2046	1000	5	10	82	0	0	82	0.8965782391387928	17	0
S2046	2000	5	10	73	0	0	73	0.8965782391387928	17	0
S2047	0	5	10	100	0	0	100	0.8946559015763168	17	0
S2047	1000	5	10	86	0	0	86	0.8946559015763168	17	0
S2047	2000	5	10	78	0	0	78	0.8946559015763168	17	0
S2048	0	5	10	100	0	0	100	0.9015763168012303	17	0
S2048	1000	5	10	79	0	0	79	0.9015763168012303	17	0
S2048	2000	5	10	72	0	0	72	0.9015763168012303	17	0
S2049	0	5	10	100	0	0	100	0.8958093041138023	17	0
S2049	1000	5	10	79	0	0	79	0.8958093041138023	17	0
S2049	2000	5	10	76	0	0	76	0.8958093041138023	17	0
S2050	0	5	10	100	0	0	100	0.8881199538638985	17	0
S2050	1000	5	10	84	0	0	84	0.8881199538638985	17	0
S2050	2000	5	10	78	0	0	78	0.8881199538638985	17	0
S2051	0	5	10	100	0	0	100	0.9038831218762015	17	0
S2051	1000	5	10	81	0	0	81	0.9038831218762015	17	0
S2051	2000	5	10	77	0	0	77	0.9038831218762015	17	0
S2052	0	5	10	100	0	0	100	0.8981161091887736	17	0
S2052	1000	5	10	82	0	0	82	0.8981161091887736	17	0
S2052	2000	5	10	75	0	0	75	0.8981161091887736	17	0
S2053	0	5	10	100	0	0	100	0.9023452518262207	17	0
S2053	1000	5	10	81	0	0	81	0.9023452518262207	17	0
S2053	2000	5	10	77	0	0	77	0.9023452518262207	17	0
S2054	0	5	10	100	0	0	100	0.9058054594386774	17	0
S2054	1000	5	10	82	0	0	82	0.9058054594386774	17	0
S2054	2000	5	10	78	0	0	78	0.9058054594386774	17	0
S2055	0	5	10	100	0	0	100	0.9042675893886967	17	0
S2055	1000	5	10	89	0	0	89	0.9042675893886967	17	0
S2055	2000	5	10	82	0	0	82	0.9042675893886967	17	0
S2056	0	5	10	100	0	0	100	0.8992695117262591	17	0
S2056	1000	5	10	83	0	0	83	0.8992695117262591	17	0
S2056	2000	5	10	79	0	0	79	0.8992695117262591	17	0
S2057	0	5	10	100	0	0	100	0.89119569396386	17	0
S2057	1000	5	10	76	0	0	76	0.89119569396386	17	0
S2057	2000	5	10	70	0	0	70	0.89119569396386	17	0
S2058	0	5	10	100	0	0	100	0.8854286812764322	17	0
S2058	1000	5	10	81	0	0	81	0.8854286812764322	17	0
S2058	2000	5	10	73	0	0	73	0.8854286812764322	17	0
S2059	0	5	10	100	0	0	100	0.8869665513264129	17	0
S2059	1000	5	10	74	0	0	74	0.8869665513264129	17	0
S2059	2000	5	10	69	0	0	69	0.8869665513264129	17	0
S2060	0	5	10	100	0	0	100	0.8915801614763552	17	0
S2060	1000	5	10	84	0	0	84	0.8915801614763552	17	0
S2060	2000	5	10	75	0	0	75	0.8915801614763552	17	0
S2061	0	5	10	100	0	0	100	0.8935024990388312	17	0
S2061	1000	5	10	85	0	0	85	0.8935024990388312	17	0
S2061	2000	5	10	78	0	0	78	0.8935024990388312	17	0
S2062	0	5	10	100	0	0	100	0.895040369088812	17	0
S2062	1000	5	10	82	0	0	82	0.895040369088812	17	0
S2062	2000	5	10	74	0	0	74	0.895040369088812	17	0
S2063	0	5	10	100	0	0	100	0.8931180315263361	17	0
S2063	1000	5	10	83	0	0	83	0.8931180315263361	17	0
S2063	2000	5	10	80	0	0	80	0.8931180315263361	17	0
S2064	0	5	10	100	0	0	100	0.8904267589388697	17	0
S2064	1000	5	10	77	0	0	77	0.8904267589388697	17	0
S2064	2000	5	10	71	0	0	71	0.8904267589388697	17	0
S2065	0	5	10	100	0	0	100	0.8904267589388697	17	0
S2065	1000	5	10	83	0	0	83	0.8904267589388697	17	0
S2065	2000	5	10	75	0	0	75	0.8904267589388697	17	0
S2066	0	5	10	100	0	0	100	0.8923490965013456	17	0
S2066	1000	5	10	83	0	0	83	0.8923490965013456	17	0
S2066	2000	5	10	81	0	0	81	0.8923490965013456	17	0
S2067	0	5	10	100	0	0	100	0.8858131487889274	17	0
S2067	1000	5	10	83	0	0	83	0.8858131487889274	17	0
S2067	2000	5	10	81	0	0	81	0.8858131487889274	17	0
S2068	0	5	10	100	0	0	100	0.9058054594386774	17	0
S2068	1000	5	10	84	0	0	84	0.9058054594386774	17	0
S2068	2000	5	10	73	0	0	73	0.9058054594386774	17	0
S2069	0	5	10	100	0	0	100	0.8931180315263361	17	0
S2069	1000	5	10	80	0	0	80	0.8931180315263361	17	0
S2069	2000	5	10	79	0	0	79	0.8931180315263361	17	0
S2070	0	5	10	100	0	0	100	0.8988850442137639	17	0
S2070	1000	5	10	86	0	0	86	0.8988850442137639	17	0
S2070	2000	5	10	83	0	0	83	0.8988850442137639	17	0
S2071	0	5	10	100	0	0	100	0.8973471741637832	17	0
S2071	1000	5	10	80	0	0	80	0.8973471741637832	17	0
S2071	2000	5	10	74	0	0	74	0.8973471741637832	17	0
S2072	0	5	10	100	0	0	100	0.8985005767012687	17	0
S2072	1000	5	10	75	0	0	75	0.8985005767012687	17	0
S2072	2000	5	10	71	0	0	71	0.8985005767012687	17	0
S2073	0	5	10	100	0	0	100	0.8942714340638216	17	0
S2073	1000	5	10	85	0	0	85	0.8942714340638216	17	0
S2073	2000	5	10	74	0	0	74	0.8942714340638216	17	0
S2074	0	5	10	100	0	0	100	0.9019607843137255	17	0
S2074	1000	5	10	82	0	0	82	0.9019607843137255	17	0
S2074	2000	5	10	79	0	0	79	0.9019607843137255	17	0
S2075	0	5	10	100	0	0	100	0.8827374086889658	17	0
S2075	1000	5	10	81	0	0	81	0.8827374086889658	17	0
S2075	2000	5	10	78	0	0	78	0.8827374086889658	17	0
S2076	0	5	10	100	0	0	100	0.8981161091887736	17	0
S2076	1000	5	10	82	0	0	82	0.8981161091887736	17	0
S2076	2000	5	10	77	0	0	77	0.8981161091887736	17	0
S2077	0	5	10	100	0	0	100	0.8927335640138409	17	0
S2077	1000	5	10	82	0	0	82	0.8927335640138409	17	0
S2077	2000	5	10	78	0	0	78	0.8927335640138409	17	0
S2078	0	5	10	100	0	0	100	0.9015763168012303	17	0
S2078	1000	5	10	81	0	0	81	0.9015763168012303	17	0
S2078	2000	5	10	76	0	0	76	0.9015763168012303	17	0
S2079	0	5	10	100	0	0	100	0.8885044213763937	17	0
S2079	1000	5	10	86	0	0	86	0.8885044213763937	17	0
S2079	2000	5	10	72	0	0	72	0.8885044213763937	17	0
S2080	0	5	10	100	0	0	100	0.8935024990388312	17	0
S2080	1000	5	10	84	0	0	84	0.8935024990388312	17	0
S2080	2000	5	10	83	0	0	83	0.8935024990388312	17	0
S2081	0	5	10	100	0	0	100	0.8985005767012687	17	0
S2081	1000	5	10	75	0	0	75	0.8985005767012687	17	0
S2081	2000	5	10	72	0	0	72	0.8985005767012687	17	0
S2082	0	5	10	100	0	0	100	0.8865820838139177	17	0
S2082	1000	5	10	73	0	0	73	0.8865820838139177	17	0
S2082	2000	5	10	71	0	0	71	0.8865820838139177	17	0
S2083	0	5	10	100	0	0	100	0.8908112264513649	17	0
S2083	1000	5	10	72	0	0	72	0.8908112264513649	17	0
S2083	2000	5	10	68	0	0	68	0.8908112264513649	17	0
S2084	0	5	10	100	0	0	100	0.8958093041138023	17	0
S2084	1000	5	10	76	0	0	76	0.8958093041138023	17	0
S2084	2000	5	10	73	0	0	73	0.8958093041138023	17	0
S2085	0	5	10	100	0	0	100	0.8842752787389465	17	0
S2085	1000	5	10	79	0	0	79	0.8842752787389465	17	0
S2085	2000	5	10	77	0	0	77	0.8842752787389465	17	0
S2086	0	5	10	100	0	0	100	0.8931180315263361	17	0
S2086	1000	5	10	75	0	0	75	0.8931180315263361	17	0
S2086	2000	5	10	70	0	0	70	0.8931180315263361	17	0
S2087	0	5	10	100	0	0	100	0.9058054594386774	17	0
S2087	1000	5	10	86	0	0	86	0.9058054594386774	17	0
S2087	2000	5	10	81	0	0	81	0.9058054594386774	17	0
S2088	0	5	10	100	0	0	100	0.8854286812764322	17	0
S2088	1000	5	10	80	0	0	80	0.8854286812764322	17	0
S2088	2000	5	10	79	0	0	79	0.8854286812764322	17	0
S2089	0	5	10	100	0	0	100	0.8908112264513649	17	0
S2089	1000	5	10	86	0	0	86	0.8908112264513649	17	0
S2089	2000	5	10	76	0	0	76	0.8908112264513649	17	0
S2090	0	5	10	100	0	0	100	0.896962706651288	17	0
S2090	1000	5	10	83	0	0	83	0.896962706651288	17	0
S2090	2000	5	10	79	0	0	79	0.896962706651288	17	0
S2091	0	5	10	100	0	0	100	0.8954248366013072	17	0
S2091	1000	5	10	82	0	0	82	0.8954248366013072	17	0
S2091	2000	5	10	75	0	0	75	0.8954248366013072	17	0
S2092	0	5	10	100	0	0	100	0.8958093041138023	17	0
S2092	1000	5	10	85	0	0	85	0.8958093041138023	17	0
S2092	2000	5	10	81	0	0	81	0.8958093041138023	17	0
S2093	0	5	10	100	0	0	100	0.8973471741637832	17	0
S2093	1000	5	10	83	0	0	83	0.8973471741637832	17	0
S2093	2000	5	10	75	0	0	75	0.8973471741637832	17	0
S2094	0	5	10	100	0	0	100	0.8865820838139177	17	0
S2094	1000	5	10	72	0	0	72	0.8865820838139177	17	0
S2094	2000	5	10	68	0	0	68	0.8865820838139177	17	0
S2095	0	5	10	100	0	0	100	0.8869665513264129	17	0
S2095	1000	5	10	83	0	0	83	0.8869665513264129	17	0
S2095	2000	5	10	73	0	0	73	0.8869665513264129	17	0
S2096	0	5	10	100	0	0	100	0.8927335640138409	17	0
S2096	1000	5	10	81	0	0	81	0.8927335640138409	17	0
S2096	2000	5	10	75	0	0	75	0.8927335640138409	17	0
S2097	0	5	10	100	0	0	100	0.889273356401384	17	0
S2097	1000	5	10	85	0	0	85	0.889273356401384	17	0
S2097	2000	5	10	76	0	0	76	0.889273356401384	17	0
S2098	0	5	10	100	0	0	100	0.889273356401384	17	0
S2098	1000	5	10	87	0	0	87	0.889273356401384	17	0
S2098	2000	5	10	76	0	0	76	0.889273356401384	17	0
S2099	0	5	10	100	0	0	100	0.8931180315263361	17	0
S2099	1000	5	10	84	0	0	84	0.8931180315263361	17	0
S2099	2000	5	10	78	0	0	78	0.8931180315263361	17	0
S2100	0	5	10	100	0	0	100	0.8931180315263361	17	0
S2100	1000	5	10	75	0	0	75	0.8931180315263361	17	0
S2100	2000	5	10	70	0	0	70	0.8931180315263361	17	0
S2101	0	3	20	100	0	0	100	0.8658208381391772	17	0
S2101	1000	3	20	23	0	0	23	0.8658208381391772	17	0
S2101	2000	3	20	20	0	0	20	0.8658208381391772	17	0
S2102	0	3	20	100	0	0	100	0.8512110726643599	17	0
S2102	1000	3	20	23	0	0	23	0.8512110726643599	17	0
S2102	2000	3	20	16	0	0	16	0.8512110726643599	17	0
S2103	0	3	20	100	0	0	100	0.87120338331411	17	0
S2103	1000	3	20	27	0	0	27	0.87120338331411	17	0
S2103	2000	3	20	20	0	0	20	0.87120338331411	17	0
S2104	0	3	20	100	0	0	100	0.8550557477893118	17	0
S2104	1000	3	20	26	0	0	26	0.8550557477893118	17	0
S2104	2000	3	20	18	0	0	18	0.8550557477893118	17	0
S2105	0	3	20	100	0	0	100	0.8642829680891965	17	0
S2105	1000	3	20	30	0	0	30	0.8642829680891965	17	0
S2105	2000	3	20	23	0	0	23	0.8642829680891965	17	0
S2106	0	3	20	100	0	0	100	0.8500576701268743	17	0
S2106	1000	3	20	22	0	0	22	0.8500576701268743	17	0
S2106	2000	3	20	17	0	0	17	0.8500576701268743	17	0
S2107	0	3	20	100	0	0	100	0.8615916955017301	17	0
S2107	1000	3	20	19	0	0	19	0.8615916955017301	17	0
S2107	2000	3	20	11	0	0	11	0.8615916955017301	17	0
S2108	0	3	20	100	0	0	100	0.8623606305267205	17	0
S2108	1000	3	20	23	0	0	23	0.8623606305267205	17	0
S2108	2000	3	20	21	0	0	21	0.8623606305267205	17	0
S2109	0	3	20	100	0	0	100	0.8662053056516724	17	0
S2109	1000	3	20	23	0	0	23	0.8662053056516724	17	0
S2109	2000	3	20	21	0	0	21	0.8662053056516724	17	0
S2110	0	3	20	100	0	0	100	0.8696655132641292	17	0
S2110	1000	3	20	35	0	0	35	0.8696655132641292	17	0
S2110	2000	3	20	20	0	0	20	0.8696655132641292	17	0
S2111	0	3	20	100	0	0	100	0.8765859284890427	17	0
S2111	1000	3	20	27	0	0	27	0.8765859284890427	17	0
S2111	2000	3	20	16	0	0	16	0.8765859284890427	17	0
S2112	0	3	20	100	0	0	100	0.877354863514033	17	0
S2112	1000	3	20	26	0	0	26	0.877354863514033	17	0
S2112	2000	3	20	17	0	0	17	0.877354863514033	17	0
S2113	0	3	20	100	0	0	100	0.8708189158016147	17	0
S2113	1000	3	20	23	0	0	23	0.8708189158016147	17	0
S2113	2000	3	20	17	0	0	17	0.8708189158016147	17	0
S2114	0	3	20	100	0	0	100	0.8581314878892734	17	0
S2114	1000	3	20	26	0	0	26	0.8581314878892734	17	0
S2114	2000	3	20	19	0	0	19	0.8581314878892734	17	0
S2115	0	3	20	100	0	0	100	0.8589004229142637	17	0
S2115	1000	3	20	22	0	0	22	0.8589004229142637	17	0
S2115	2000	3	20	11	0	0	11	0.8589004229142637	17	0
S2116	0	3	20	100	0	0	100	0.8758169934640523	17	0
S2116	1000	3	20	28	0	0	28	0.8758169934640523	17	0
S2116	2000	3	20	17	0	0	17	0.8758169934640523	17	0
S2117	0	3	20	100	0	0	100	0.8758169934640523	17	0
S2117	1000	3	20	28	0	0	28	0.8758169934640523	17	0
S2117	2000	3	20	12	0	0	12	0.8758169934640523	17	0
S2118	0	3	20	100	0	0	100	0.8585159554017685	17	0
S2118	1000	3	20	22	0	0	22	0.8585159554017685	17	0
S2118	2000	3	20	15	0	0	15	0.8585159554017685	17	0
S2119	0	3	20	100	0	0	100	0.8735101883890811	17	0
S2119	1000	3	20	30	0	0	30	0.8735101883890811	17	0
S2119	2000	3	20	22	0	0	22	0.8735101883890811	17	0
S2120	0	3	20	100	0	0	100	0.8550557477893118	17	0
S2120	1000	3	20	21	0	0	21	0.8550557477893118	17	0
S2120	2000	3	20	13	0	0	13	0.8550557477893118	17	0
S2121	0	3	20	100	0	0	100	0.8723567858515956	17	0
S2121	1000	3	20	25	0	0	25	0.8723567858515956	17	0
S2121	2000	3	20	20	0	0	20	0.8723567858515956	17	0
S2122	0	3	20	100	0	0	100	0.8796616685890042	17	0
S2122	1000	3	20	34	0	0	34	0.8796616685890042	17	0
S2122	2000	3	20	23	0	0	23	0.8796616685890042	17	0
S2123	0	3	20	100	0	0	100	0.8685121107266436	17	0
S2123	1000	3	20	22	0	0	22	0.8685121107266436	17	0
S2123	2000	3	20	19	0	0	19	0.8685121107266436	17	0
S2124	0	3	20	100	0	0	100	0.8765859284890427	17	0
S2124	1000	3	20	22	0	0	22	0.8765859284890427	17	0
S2124	2000	3	20	12	0	0	12	0.8765859284890427	17	0
S2125	0	3	20	100	0	0	100	0.8669742406766628	17	0
S2125	1000	3	20	31	0	0	31	0.8669742406766628	17	0
S2125	2000	3	20	14	0	0	14	0.8669742406766628	17	0
S2126	0	3	20	100	0	0	100	0.8577470203767782	17	0
S2126	1000	3	20	23	0	0	23	0.8577470203767782	17	0
S2126	2000	3	20	17	0	0	17	0.8577470203767782	17	0
S2127	0	3	20	100	0	0	100	0.8608227604767397	17	0
S2127	1000	3	20	27	0	0	27	0.8608227604767397	17	0
S2127	2000	3	20	21	0	0	21	0.8608227604767397	17	0
S2128	0	3	20	100	0	0	100	0.8592848904267589	17	0
S2128	1000	3	20	19	0	0	19	0.8592848904267589	17	0
S2128	2000	3	20	17	0	0	17	0.8592848904267589	17	0
S2129	0	3	20	100	0	0	100	0.8700499807766243	17	0
S2129	1000	3	20	24	0	0	24	0.8700499807766243	17	0
S2129	2000	3	20	19	0	0	19	0.8700499807766243	17	0
S2130	0	3	20	100	0	0	100	0.8850442137639369	17	0
S2130	1000	3	20	25	0	0	25	0.8850442137639369	17	0
S2130	2000	3	20	18	0	0	18	0.8850442137639369	17	0
S2131	0	3	20	100	0	0	100	0.8742791234140715	17	0
S2131	1000	3	20	24	0	0	24	0.8742791234140715	17	0
S2131	2000	3	20	13	0	0	13	0.8742791234140715	17	0
S2132	0	3	20	100	0	0	100	0.8765859284890427	17	0
S2132	1000	3	20	23	0	0	23	0.8765859284890427	17	0
S2132	2000	3	20	15	0	0	15	0.8765859284890427	17	0
S2133	0	3	20	100	0	0	100	0.8804306036139946	17	0
S2133	1000	3	20	29	0	0	29	0.8804306036139946	17	0
S2133	2000	3	20	21	0	0	21	0.8804306036139946	17	0
S2134	0	3	20	100	0	0	100	0.8627450980392157	17	0
S2134	1000	3	20	26	0	0	26	0.8627450980392157	17	0
S2134	2000	3	20	18	0	0	18	0.8627450980392157	17	0
S2135	0	3	20	100	0	0	100	0.8708189158016147	17	0
S2135	1000	3	20	29	0	0	29	0.8708189158016147	17	0
S2135	2000	3	20	12	0	0	12	0.8708189158016147	17	0
S2136	0	3	20	100	0	0	100	0.8754325259515571	17	0
S2136	1000	3	20	19	0	0	19	0.8754325259515571	17	0
S2136	2000	3	20	17	0	0	17	0.8754325259515571	17	0
S2137	0	3	20	100	0	0	100	0.8673587081891581	17	0
S2137	1000	3	20	26	0	0	26	0.8673587081891581	17	0
S2137	2000	3	20	18	0	0	18	0.8673587081891581	17	0
S2138	0	3	20	100	0	0	100	0.8696655132641292	17	0
S2138	1000	3	20	24	0	0	24	0.8696655132641292	17	0
S2138	2000	3	20	15	0	0	15	0.8696655132641292	17	0
S2139	0	3	20	100	0	0	100	0.8762014609765475	17	0
S2139	1000	3	20	23	0	0	23	0.8762014609765475	17	0
S2139	2000	3	20	18	0	0	18	0.8762014609765475	17	0
S2140	0	3	20	100	0	0	100	0.8669742406766628	17	0
S2140	1000	3	20	16	0	0	16	0.8669742406766628	17	0
S2140	2000	3	20	13	0	0	13	0.8669742406766628	17	0
S2141	0	3	20	100	0	0	100	0.8754325259515571	17	0
S2141	1000	3	20	27	0	0	27	0.8754325259515571	17	0
S2141	2000	3	20	20	0	0	20	0.8754325259515571	17	0
S2142	0	3	20	100	0	0	100	0.8685121107266436	17	0
S2142	1000	3	20	29	0	0	29	0.8685121107266436	17	0
S2142	2000	3	20	17	0	0	17	0.8685121107266436	17	0
S2143	0	3	20	100	0	0	100	0.8600538254517494	17	0
S2143	1000	3	20	22	0	0	22	0.8600538254517494	17	0
S2143	2000	3	20	19	0	0	19	0.8600538254517494	17	0
S2144	0	3	20	100	0	0	100	0.8688965782391388	17	0
S2144	1000	3	20	28	0	0	28	0.8688965782391388	17	0
S2144	2000	3	20	18	0	0	18	0.8688965782391388	17	0
S2145	0	3	20	100	0	0	100	0.863514033064206	17	0
S2145	1000	3	20	33	0	0	33	0.863514033064206	17	0
S2145	2000	3	20	17	0	0	17	0.863514033064206	17	0
S2146	0	3	20	100	0	0	100	0.8681276432141484	17	0
S2146	1000	3	20	26	0	0	26	0.8681276432141484	17	0
S2146	2000	3	20	19	0	0	19	0.8681276432141484	17	0
S2147	0	3	20	100	0	0	100	0.8658208381391772	17	0
S2147	1000	3	20	21	0	0	21	0.8658208381391772	17	0
S2147	2000	3	20	19	0	0	19	0.8658208381391772	17	0
S2148	0	3	20	100	0	0	100	0.8704344482891195	17	0
S2148	1000	3	20	28	0	0	28	0.8704344482891195	17	0
S2148	2000	3	20	24	0	0	24	0.8704344482891195	17	0
S2149	0	3	20	100	0	0	100	0.8685121107266436	17	0
S2149	1000	3	20	28	0	0	28	0.8685121107266436	17	0
S2149	2000	3	20	18	0	0	18	0.8685121107266436	17	0
S2150	0	3	20	100	0	0	100	0.869281045751634	17	0
S2150	1000	3	20	23	0	0	23	0.869281045751634	17	0
S2150	2000	3	20	21	0	0	21	0.869281045751634	17	0
S2151	0	3	20	100	0	0	100	0.8642829680891965	17	0
S2151	1000	3	20	25	0	0	25	0.8642829680891965	17	0
S2151	2000	3	20	17	0	0	17	0.8642829680891965	17	0
S2152	0	3	20	100	0	0	100	0.8638985005767013	17	0
S2152	1000	3	20	26	0	0	26	0.8638985005767013	17	0
S2152	2000	3	20	17	0	0	17	0.8638985005767013	17	0
S2153	0	3	20	100	0	0	100	0.8746635909265668	17	0
S2153	1000	3	20	25	0	0	25	0.8746635909265668	17	0
S2153	2000	3	20	18	0	0	18	0.8746635909265668	17	0
S2154	0	3	20	100	0	0	100	0.8735101883890811	17	0
S2154	1000	3	20	22	0	0	22	0.8735101883890811	17	0
S2154	2000	3	20	13	0	0	13	0.8735101883890811	17	0
S2155	0	3	20	100	0	0	100	0.8742791234140715	17	0
S2155	1000	3	20	29	0	0	29	0.8742791234140715	17	0
S2155	2000	3	20	23	0	0	23	0.8742791234140715	17	0
S2156	0	3	20	100	0	0	100	0.8742791234140715	17	0
S2156	1000	3	20	29	0	0	29	0.8742791234140715	17	0
S2156	2000	3	20	25	0	0	25	0.8742791234140715	17	0
S2157	0	3	20	100	0	0	100	0.8777393310265282	17	0
S2157	1000	3	20	27	0	0	27	0.8777393310265282	17	0
S2157	2000	3	20	21	0	0	21	0.8777393310265282	17	0
S2158	0	3	20	100	0	0	100	0.8562091503267973	17	0
S2158	1000	3	20	29	0	0	29	0.8562091503267973	17	0
S2158	2000	3	20	15	0	0	15	0.8562091503267973	17	0
S2159	0	3	20	100	0	0	100	0.8715878508266052	17	0
S2159	1000	3	20	29	0	0	29	0.8715878508266052	17	0
S2159	2000	3	20	26	0	0	26	0.8715878508266052	17	0
S2160	0	3	20	100	0	0	100	0.8665897731641676	17	0
S2160	1000	3	20	30	0	0	30	0.8665897731641676	17	0
S2160	2000	3	20	18	0	0	18	0.8665897731641676	17	0
S2161	0	3	20	100	0	0	100	0.8696655132641292	17	0
S2161	1000	3	20	29	0	0	29	0.8696655132641292	17	0
S2161	2000	3	20	19	0	0	19	0.8696655132641292	17	0
S2162	0	3	20	100	0	0	100	0.8738946559015763	17	0
S2162	1000	3	20	23	0	0	23	0.8738946559015763	17	0
S2162	2000	3	20	16	0	0	16	0.8738946559015763	17	0
S2163	0	3	20	100	0	0	100	0.863514033064206	17	0
S2163	1000	3	20	15	0	0	15	0.863514033064206	17	0
S2163	2000	3	20	13	0	0	13	0.863514033064206	17	0
S2164	0	3	20	100	0	0	100	0.8650519031141869	17	0
S2164	1000	3	20	24	0	0	24	0.8650519031141869	17	0
S2164	2000	3	20	18	0	0	18	0.8650519031141869	17	0
S2165	0	3	20	100	0	0	100	0.8542868127643214	17	0
S2165	1000	3	20	20	0	0	20	0.8542868127643214	17	0
S2165	2000	3	20	13	0	0	13	0.8542868127643214	17	0
S2166	0	3	20	100	0	0	100	0.8723567858515956	17	0
S2166	1000	3	20	24	0	0	24	0.8723567858515956	17	0
S2166	2000	3	20	21	0	0	21	0.8723567858515956	17	0
S2167	0	3	20	100	0	0	100	0.8600538254517494	17	0
S2167	1000	3	20	21	0	0	21	0.8600538254517494	17	0
S2167	2000	3	20	14	0	0	14	0.8600538254517494	17	0
S2168	0	3	20	100	0	0	100	0.8627450980392157	17	0
S2168	1000	3	20	22	0	0	22	0.8627450980392157	17	0
S2168	2000	3	20	14	0	0	14	0.8627450980392157	17	0
S2169	0	3	20	100	0	0	100	0.8496732026143791	17	0
S2169	1000	3	20	28	0	0	28	0.8496732026143791	17	0
S2169	2000	3	20	21	0	0	21	0.8496732026143791	17	0
S2170	0	3	20	100	0	0	100	0.8669742406766628	17	0
S2170	1000	3	20	21	0	0	21	0.8669742406766628	17	0
S2170	2000	3	20	20	0	0	20	0.8669742406766628	17	0
S2171	0	3	20	100	0	0	100	0.8642829680891965	17	0
S2171	1000	3	20	23	0	0	23	0.8642829680891965	17	0
S2171	2000	3	20	18	0	0	18	0.8642829680891965	17	0
S2172	0	3	20	100	0	0	100	0.8662053056516724	17	0
S2172	1000	3	20	27	0	0	27	0.8662053056516724	17	0
S2172	2000	3	20	18	0	0	18	0.8662053056516724	17	0
S2173	0	3	20	100	0	0	100	0.8723567858515956	17	0
S2173	1000	3	20	24	0	0	24	0.8723567858515956	17	0
S2173	2000	3	20	16	0	0	16	0.8723567858515956	17	0
S2174	0	3	20	100	0	0	100	0.865436370626682	17	0
S2174	1000	3	20	23	0	0	23	0.865436370626682	17	0
S2174	2000	3	20	18	0	0	18	0.865436370626682	17	0
S2175	0	3	20	100	0	0	100	0.8619761630142253	17	0
S2175	1000	3	20	21	0	0	21	0.8619761630142253	17	0
S2175	2000	3	20	18	0	0	18	0.8619761630142253	17	0
S2176	0	3	20	100	0	0	100	0.8685121107266436	17	0
S2176	1000	3	20	24	0	0	24	0.8685121107266436	17	0
S2176	2000	3	20	15	0	0	15	0.8685121107266436	17	0
S2177	0	3	20	100	0	0	100	0.8665897731641676	17	0
S2177	1000	3	20	28	0	0	28	0.8665897731641676	17	0
S2177	2000	3	20	21	0	0	21	0.8665897731641676	17	0
S2178	0	3	20	100	0	0	100	0.8688965782391388	17	0
S2178	1000	3	20	31	0	0	31	0.8688965782391388	17	0
S2178	2000	3	20	22	0	0	22	0.8688965782391388	17	0
S2179	0	3	20	100	0	0	100	0.8577470203767782	17	0
S2179	1000	3	20	27	0	0	27	0.8577470203767782	17	0
S2179	2000	3	20	15	0	0	15	0.8577470203767782	17	0
